variable,step,rmse_score,mean_score,std_score
temperature-level700,3,3.2589141578391554,1.0002266404310944,0.9735772397413803
temperature-level700,4,3.0903709247430844,1.0004780804628972,0.9720993625855529
temperature-level700,5,2.8900269675145003,1.0003168212372626,0.977418981400062
temperature-level700,6,2.7169320715413257,1.0002380019971704,0.9865198857362806
temperature-level700,7,2.4343968294492817,1.0005329492828476,0.9821010045461518
temperature-level700,8,2.198161548552837,1.0003467051495223,0.9909895552509227
temperature-level700,9,2.0069346139443165,1.000277620536399,0.9947940324646872
temperature-level700,10,1.8212701375811733,1.000106272773998,0.9954963240904047
temperature-level700,11,1.7057953608090286,1.0001028251586606,0.9983216387783758
temperature-level700,12,1.5729757519740655,1.0000807897854918,1.0003208187519115
temperature-level700,13,1.4616077826265907,0.9999602887292233,0.9983743389667328
temperature-level700,14,1.2454544395976008,1.000025391037527,1.000570214843309
temperature-level700,15,1.131743064300989,0.999896901017879,1.0001124525515435
temperature-level700,16,1.0,1.0,1.0
temperature-level850,-12,5.431144318829801,0.9999628751819952,1.0031144952825004
temperature-level850,-6,3.5830930307001005,0.9999636244849481,1.0030178394615727
temperature-level850,0,3.808804035024494,0.9999539515060638,0.9715047228332139
temperature-level850,1,3.4772583196996307,0.9998801595704775,0.9716870456553078
temperature-level850,2,3.175468711679133,0.9998722804488607,0.978624578073052
temperature-level850,3,3.103170692896715,1.0000445718570428,0.983655602930135
temperature-level850,4,2.9586375880217926,1.0001663976315207,0.9844879589175738
temperature-level850,5,2.786661514124474,1.00019635834704,0.9879022079493476
temperature-level850,6,2.660995455636095,1.00009914888876,0.9878747645585103
temperature-level850,7,2.461375675255794,1.000228558001372,0.9875567718104407
temperature-level850,8,2.2582032273056156,1.0002537394305,0.996427334835744
temperature-level850,9,2.0293093825216264,1.0001715840668028,0.9943460839341198
temperature-level850,10,1.864064170240505,0.9999847019657627,0.9976636871962263
temperature-level850,11,1.79259396038002,1.000104615371935,1.0024425053326995
temperature-level850,12,1.6158203535517908,1.0002204754573445,1.0024172702856922
temperature-level850,13,1.5166890267644901,1.000312320143655,0.9997005320965563
temperature-level850,14,1.3927090965678963,1.000182411293028,1.0007482604048292
temperature-level850,15,1.197552291213594,1.0000820709084288,0.9983197881695465
temperature-level850,16,1.0,1.0,1.0
temperature-level925,-12,5.626487355387008,1.0000060855309005,1.0032646832014216
temperature-level925,-6,3.810796170433216,1.0000070842616091,1.0031431212279633
temperature-level925,0,3.844603724894935,1.0003625736317272,0.9773048740096866
temperature-level925,1,3.5580301158513445,1.0001918131019636,0.9688859797060903
temperature-level925,2,3.2442083442095173,0.9999118227775048,0.9693042904126253
temperature-level925,3,3.156642763973372,0.9999489903971175,0.9786617611490379
temperature-level925,4,3.021315231558119,1.000037823633855,0.9834659840380849
temperature-level925,5,2.8650033058702453,0.9999806555928805,0.9863784109339994
temperature-level925,6,2.731720857411873,1.0001287242296157,0.9938897810025269
temperature-level925,7,2.5604786591501703,1.0001746135506757,0.9903879083575384
temperature-level925,8,2.4167262458311893,1.0001839547751497,0.9969355254392713
temperature-level925,9,2.185733382881006,1.0002390152039036,0.996525793049406
temperature-level925,10,1.9710274065113393,1.0001110460791087,0.9989484308806232
temperature-level925,11,1.8661315347815035,1.000176427502661,0.9962673642588845
temperature-level925,12,1.7062519569977477,1.000174672613777,0.9989459595589576
temperature-level925,13,1.6085486412101728,1.0000802282319399,0.999206140536469
temperature-level925,14,1.4534580335390557,1.0000632251312986,0.9986343326220598
temperature-level925,15,1.2057786137967281,1.0000005241944288,0.9961420804084243
temperature-level925,16,1.0,1.0,1.0
total_precipitation_6hr,-12,3.1628504870968057,0.9010302118698539,0.6521620646606966
total_precipitation_6hr,-6,2.6061630467948382,0.9009962967528209,0.6529260528498305
total_precipitation_6hr,0,1.9011153323905094,0.6663831621015808,0.47303610885618175
total_precipitation_6hr,1,1.8656676376374786,0.665274710107187,0.5428070670233036
total_precipitation_6hr,2,1.805218712665142,0.6818496224625064,0.5219110064370955
total_precipitation_6hr,3,1.6678302691083748,0.7374598555179935,0.7545041473096402
total_precipitation_6hr,4,1.5344020628866604,0.7812735509863645,0.7045886467433574
total_precipitation_6hr,5,1.4597471282678471,0.834641223697131,0.7484629652125222
total_precipitation_6hr,6,1.3867642040537547,0.8761283765528503,0.6599917986015054
total_precipitation_6hr,7,1.3542330201291617,0.8833277958371686,0.7184826622914771
total_precipitation_6hr,8,1.3113941221616645,0.8651152520582664,0.7640601485856827
total_precipitation_6hr,9,1.3294198704145102,0.8114773988395299,1.3301583033636857
total_precipitation_6hr,10,1.2763305198491721,0.8745571392478289,1.3048736560309828
total_precipitation_6hr,11,1.2533016051910284,0.9066180502173709,1.3167660348667567
total_precipitation_6hr,12,1.20661458279016,0.9447317310881566,1.433357383855689
total_precipitation_6hr,13,1.13728591757941,0.9680308842582152,0.8859513089944129
total_precipitation_6hr,14,1.075469024516959,1.0188086216680832,0.9297642272313196
total_precipitation_6hr,15,1.0660332378022326,1.0436105297538023,0.9553961418411281
total_precipitation_6hr,16,1.0,1.0,1.0
u_component_of_wind-level100,-12,3.4377997865515266,0.9977199978600262,1.0078334163529912
u_component_of_wind-level100,-6,2.5465156858152715,0.9977017978647491,1.0077185138663074
u_component_of_wind-level100,0,3.035621189827482,1.0427597729176938,0.9426242441576982
u_component_of_wind-level100,1,3.1709478968473928,1.0195423272141024,0.9319755494793023
u_component_of_wind-level100,2,3.277032120562069,0.9843661850130321,0.8975540552677802
u_component_of_wind-level100,3,3.283527932523035,0.9809164256823936,0.8756238955786747
u_component_of_wind-level100,4,3.3484105041851233,0.980522651115987,0.8620553950260699
u_component_of_wind-level100,5,3.1756253268670553,0.9903345150942406,0.8659819943643371
u_component_of_wind-level100,6,3.1579433617362973,0.9946478312996677,0.8968777132050879
u_component_of_wind-level100,7,3.1687955402660566,0.9875047354477987,0.8739764270456195
u_component_of_wind-level100,8,3.099249950914866,0.9942216666875268,0.8627333311971157
u_component_of_wind-level100,9,3.020540569447062,1.0068157306384076,0.8638324055771961
u_component_of_wind-level100,10,2.9273896522302394,1.016445207643606,0.9004233583753091
u_component_of_wind-level100,11,2.8025951082292813,1.0022641392805391,0.8958279480591643
u_component_of_wind-level100,12,2.6684398807994767,1.0472633665132478,0.9205633455855685
u_component_of_wind-level100,13,2.3389371190784143,0.9804222980789892,0.9930007608111453
u_component_of_wind-level100,14,2.1993525925797854,1.0687355352923709,0.9384928579990409
u_component_of_wind-level100,15,1.3353693478761715,1.0093758693303794,0.9755614663158204
u_component_of_wind-level100,16,1.0,1.0,1.0
u_component_of_wind-level1000,-12,5.786196394239119,0.5580123891180303,1.0037392218981582
u_component_of_wind-level1000,-6,3.9690103082401516,0.5459255234962441,1.0039889070229797
u_component_of_wind-level1000,0,4.101869439856896,3.571824456859269,0.7422634619819484
u_component_of_wind-level1000,1,4.04282721026808,-0.4527157337772936,0.7412241512291023
u_component_of_wind-level1000,2,3.9181692588117647,0.33316185704333634,0.7703324049715823
u_component_of_wind-level1000,3,3.8336343232443997,-0.6745249645216874,0.7742601339562789
u_component_of_wind-level1000,4,3.7539051342455334,0.290242791532118,0.774854282130566
u_component_of_wind-level1000,5,3.6304059177386994,0.670613171775731,0.7814961748879401
u_component_of_wind-level1000,6,3.4115416521106745,1.407574611238881,0.8148587083389598
u_component_of_wind-level1000,7,3.1497140748786485,3.5368071025030425,0.8309326638844151
u_component_of_wind-level1000,8,2.839763791264529,2.3764956391908894,0.8483064500667307
u_component_of_wind-level1000,9,2.5842555866320707,4.498912378286253,0.87283005169421
u_component_of_wind-level1000,10,2.4515694425471892,0.882116031232033,0.8772790480770886
u_component_of_wind-level1000,11,2.0377591262473067,2.7837213427978145,0.9069514820968984
u_component_of_wind-level1000,12,1.818114703912609,0.5015068347707019,0.9320944982838378
u_component_of_wind-level1000,13,1.559985409379487,0.8569165285846037,0.9589203720594554
u_component_of_wind-level1000,14,1.380525182639159,-0.6721110063425741,0.968350418579774
u_component_of_wind-level1000,15,1.2509170934993308,0.27919372520921404,0.9551408130760287
u_component_of_wind-level1000,16,1.0,1.0,1.0
u_component_of_wind-level150,-12,3.9523415673834528,1.0005606988361726,1.0069285829492034
u_component_of_wind-level150,-6,2.7086736440132206,1.000509895775028,1.0065808865203707
u_component_of_wind-level150,0,2.9455118426579894,1.020155312965843,0.9579271617713959
u_component_of_wind-level150,1,3.0433961379072874,1.0208260851999467,0.9404964394349868
u_component_of_wind-level150,2,3.2124927665521494,1.0332002010813093,0.9497063075071677
u_component_of_wind-level150,3,3.277262749354889,1.0356879792070963,0.941772577279404
u_component_of_wind-level150,4,3.2410419656096434,1.0273640738022503,0.9108294322880769
u_component_of_wind-level150,5,3.1190469078046763,1.039575962929477,0.9047820832460428
u_component_of_wind-level150,6,3.020826638668913,1.0009522473096784,0.9349688442647768
u_component_of_wind-level150,7,2.995963701682909,1.0305344447511904,0.9311484991106904
u_component_of_wind-level150,8,2.9021714930714375,1.0303606666471001,0.9263165987315258
u_component_of_wind-level150,9,2.7600739801053393,0.9826289300023395,0.9455034970454586
u_component_of_wind-level150,10,2.56634753299949,0.988972930824356,0.979182887707274
u_component_of_wind-level150,11,2.3481921191620065,0.9697491585529869,1.002403131798515
u_component_of_wind-level150,12,2.0524476252060677,0.9954121480942006,1.0057422223811499
u_component_of_wind-level150,13,1.9657343229856739,1.014710558915324,0.9963959031478751
u_component_of_wind-level150,14,1.64230407457521,0.9913799330233588,1.0385676593984243
u_component_of_wind-level150,15,1.3105540918245064,0.988622789950502,1.0001055497471991
u_component_of_wind-level150,16,1.0,1.0,1.0
u_component_of_wind-level200,-12,5.064043425642519,1.0009604024829888,1.0028481182248377
u_component_of_wind-level200,-6,3.285354444902166,1.0009167647580297,1.0025385486783085
u_component_of_wind-level200,0,3.3124108199812095,1.064253867518328,0.9967772148814613
u_component_of_wind-level200,1,3.2574698262894413,1.054347014666692,1.0030259322186286
u_component_of_wind-level200,2,3.1759000511416726,1.0255283952273537,0.9890217400469264
u_component_of_wind-level200,3,3.148351902782108,1.0257730214139424,0.9953724245972628
u_component_of_wind-level200,4,3.005489749802191,1.011663762461073,0.9867090108410853
u_component_of_wind-level200,5,2.9436180467220927,1.0190338295033157,0.9815482234370032
u_component_of_wind-level200,6,2.814108104910763,1.0189568356493761,0.9959196648088728
u_component_of_wind-level200,7,2.7938981083848295,1.0004567269189049,0.9791013566143755
u_component_of_wind-level200,8,2.622431659500644,0.9930258179838085,0.956887088555895
u_component_of_wind-level200,9,2.4880339309593755,1.0117442095679579,0.9694050768150554
u_component_of_wind-level200,10,2.2677301198457958,0.997474837417405,0.9595264162813306
u_component_of_wind-level200,11,2.1944217996649704,1.008986701978739,0.977031219968667
u_component_of_wind-level200,12,2.0749817562933486,0.9887939028361514,0.9724083221145989
u_component_of_wind-level200,13,1.8591756965427966,0.9981079848313908,0.9753310220903724
u_component_of_wind-level200,14,1.5685412610935032,1.011484773804933,1.0382261220331652
u_component_of_wind-level200,15,1.3025630571934323,1.0066944837926848,0.9916808659002537
u_component_of_wind-level200,16,1.0,1.0,1.0
u_component_of_wind-level250,-12,6.022140891153294,0.9996274377921882,0.9976656328060015
u_component_of_wind-level250,-6,3.9228884425021464,0.999579769339851,0.9973337529080097
u_component_of_wind-level250,0,3.535646845068494,1.0078940293667091,0.9696263314832865
u_component_of_wind-level250,1,3.5291766784873477,1.000278013216834,0.9824512099580308
u_component_of_wind-level250,2,3.618122962840519,0.9683650217610031,0.9690343192514603
u_component_of_wind-level250,3,3.490030143058279,0.964216396040368,0.9537651354215898
u_component_of_wind-level250,4,3.2937099079396077,0.9493640728381448,0.9472254999833516
u_component_of_wind-level250,5,3.262454642575842,0.9546449997590235,0.9335084749235752
u_component_of_wind-level250,6,3.0846614918862523,0.9574235684479859,0.9399748427574698
u_component_of_wind-level250,7,2.960503790519611,0.9741329767246286,0.9550852589415838
u_component_of_wind-level250,8,2.7425010689082567,0.9837391735732773,0.9727705815484806
u_component_of_wind-level250,9,2.5657034291115326,0.966345116833582,0.9631270647795162
u_component_of_wind-level250,10,2.3786801250235343,0.9571838966666437,0.9945724555191247
u_component_of_wind-level250,11,2.0947384033271215,0.9478644976425895,0.993897735189126
u_component_of_wind-level250,12,1.9861749010899925,0.9714201131210138,0.9998182557878492
u_component_of_wind-level250,13,1.613402789112344,0.9646275885067213,0.9618338245726082
u_component_of_wind-level250,14,1.524280318678004,0.9666926783295033,0.9563539100120794
u_component_of_wind-level250,15,1.1258354999405658,0.9828041082480876,1.0260567445757214
u_component_of_wind-level250,16,1.0,1.0,1.0
u_component_of_wind-level300,-12,6.275916352129061,0.9994920168764824,0.9970539254023634
u_component_of_wind-level300,-6,4.153605046186888,0.999437271140971,0.9966779303036954
u_component_of_wind-level300,0,3.6506131380777758,1.039853281131646,0.9408191449629535
u_component_of_wind-level300,1,3.574966399635308,1.0274803789276687,0.9600183616075575
u_component_of_wind-level300,2,3.6280484497438032,0.9973771270005692,0.936045090442644
u_component_of_wind-level300,3,3.627743977445438,0.9912638099097744,0.9141800942653924
u_component_of_wind-level300,4,3.2989467818053924,0.9674828762130082,0.9625479974237995
u_component_of_wind-level300,5,3.250621204195614,0.9658956843443398,0.9442305347145269
u_component_of_wind-level300,6,3.0585107358862444,0.9913737814120265,0.9582532079264116
u_component_of_wind-level300,7,2.9210277672420792,0.9790770562622052,0.9427235229543537
u_component_of_wind-level300,8,2.6640917153010033,0.9717302849189065,0.924508843968257
u_component_of_wind-level300,9,2.456173267144588,1.002720070532649,0.9268967076712881
u_component_of_wind-level300,10,2.340577593149824,0.9656040646068133,0.9316578657191745
u_component_of_wind-level300,11,2.308832886171873,0.9812758744715975,0.9310882461874068
u_component_of_wind-level300,12,2.0389328186562956,0.9854170206310934,0.9257099138973509
u_component_of_wind-level300,13,1.5250983294902853,0.973813183384629,0.9453773746254445
u_component_of_wind-level300,14,1.4113771937131168,0.9838596896086763,0.9664406416109339
u_component_of_wind-level300,15,1.1081359332978638,0.9770468127248947,1.000141499269192
u_component_of_wind-level300,16,1.0,1.0,1.0
u_component_of_wind-level400,-12,6.05045820026711,1.0022085067981008,0.9955349236163423
u_component_of_wind-level400,-6,4.087537618068335,1.0021510131455182,0.9951487523458886
u_component_of_wind-level400,0,3.8248053940143643,1.0312204595773529,1.03852766089537
u_component_of_wind-level400,1,3.7214371508264894,1.014717894327699,1.0769820266809882
u_component_of_wind-level400,2,3.7512720184724113,0.965370841417506,1.0458303443606418
u_component_of_wind-level400,3,3.59338963679603,0.9647224004457094,1.0524666671835967
u_component_of_wind-level400,4,3.315089123890663,0.952218404182583,1.0769114643800404
u_component_of_wind-level400,5,3.150459961746819,0.9138821991454811,1.0580958096498374
u_component_of_wind-level400,6,2.9660346167038525,0.9148564478597241,1.0365796008628831
u_component_of_wind-level400,7,2.7847118056817908,0.921072334897609,1.0011782720410285
u_component_of_wind-level400,8,2.562989746426843,0.9553075295085278,0.9543508489979826
u_component_of_wind-level400,9,2.315370647173414,0.9580657317139205,0.9692421714818353
u_component_of_wind-level400,10,2.3045334524942724,0.959577375481463,0.9646101566801046
u_component_of_wind-level400,11,2.022389967687841,0.9258670462114025,0.978573227428382
u_component_of_wind-level400,12,1.8100036329376898,0.964931814355452,0.978615593666247
u_component_of_wind-level400,13,1.3614532523648495,0.9529036067400913,0.9944571804335804
u_component_of_wind-level400,14,1.2755122989305294,0.9747843592419815,0.9847328896844728
u_component_of_wind-level400,15,1.2653326615256606,0.9684263262181743,0.9570650323003234
u_component_of_wind-level400,16,1.0,1.0,1.0
u_component_of_wind-level50,-12,2.820030891745665,1.0111330851173683,1.0019625048027736
u_component_of_wind-level50,-6,2.263786817103335,1.0115679762865146,1.0022790061788536
u_component_of_wind-level50,0,3.3765761384304604,1.0199758038010143,0.7312876344849798
u_component_of_wind-level50,1,3.759869040808498,0.9690595498863773,0.710755033099982
u_component_of_wind-level50,2,3.8046180545227384,0.9849113770030945,0.7130475223377161
u_component_of_wind-level50,3,3.827288597429196,1.0164649190199362,0.7251436741021307
u_component_of_wind-level50,4,3.6440641697049716,0.9310171124816297,0.7381511237466027
u_component_of_wind-level50,5,3.6741006445039823,1.0404384290104844,0.7526175739189364
u_component_of_wind-level50,6,3.7778116842513962,0.8701943064404953,0.7486119758269182
u_component_of_wind-level50,7,3.7228576520721415,1.0047201384400248,0.7620460254387232
u_component_of_wind-level50,8,3.8430645737634186,1.0700735521742657,0.7888979895687899
u_component_of_wind-level50,9,3.685499618894981,1.1059783327791683,0.7996397347018286
u_component_of_wind-level50,10,3.8866081777423513,1.1258036950537413,0.7960707754412549
u_component_of_wind-level50,11,3.8056596448387583,1.1099771630639097,0.8285912854501332
u_component_of_wind-level50,12,3.8805635592319585,1.1154230773527456,0.8246222215446719
u_component_of_wind-level50,13,4.428002041760036,0.9382537260239732,0.850705946437169
u_component_of_wind-level50,14,3.9159275628311017,0.9044588616905649,1.1794837864082186
u_component_of_wind-level50,15,2.112225905788859,1.0171641648582206,1.1240141843228182
u_component_of_wind-level50,16,1.0,1.0,1.0
u_component_of_wind-level500,-12,5.6807300537318755,0.9981060547899318,0.9988002856541006
u_component_of_wind-level500,-6,3.8600486772233262,0.9980717493615566,0.9985793694862214
u_component_of_wind-level500,0,3.8494126446599854,0.9925142453845642,0.8082743932118268
u_component_of_wind-level500,1,3.725639565251032,0.9974721708347702,0.8106719953912738
u_component_of_wind-level500,2,3.5596027110409234,0.9878673071514661,0.8346341735391054
u_component_of_wind-level500,3,3.508020365215682,0.9817715676664429,0.832826271833715
u_component_of_wind-level500,4,3.2284716794236945,0.9399945156344763,0.8589316178843467
u_component_of_wind-level500,5,3.1699632480768436,0.9079582097297517,0.8752526505234114
u_component_of_wind-level500,6,2.9911276202535504,0.9408465290711914,0.8694951637661708
u_component_of_wind-level500,7,2.7270953923209102,0.9177685646808673,0.8812094427446094
u_component_of_wind-level500,8,2.4750827983017283,0.9102027862535703,0.9168407331178775
u_component_of_wind-level500,9,2.2838689656612843,0.9728917685269659,0.9295759738327806
u_component_of_wind-level500,10,2.145430584533157,0.9552544961953319,0.9105741073037881
u_component_of_wind-level500,11,1.9340434573791199,0.9564552723703492,0.9535152035418204
u_component_of_wind-level500,12,1.6612479167172396,0.9589582133043608,0.9673779204957509
u_component_of_wind-level500,13,1.43625782644771,0.9928413642292234,0.9441966982526141
u_component_of_wind-level500,14,1.286579584659394,0.9785794036794326,0.9800552741325513
u_component_of_wind-level500,15,1.1744628258895158,0.9969722946282273,1.0084421072106586
u_component_of_wind-level500,16,1.0,1.0,1.0
u_component_of_wind-level600,-12,5.298224002193336,1.0040268370692007,1.000069127816845
u_component_of_wind-level600,-6,3.619216349673489,1.0040526706836834,1.00021352159839
u_component_of_wind-level600,0,3.8079523522609193,1.0327025662796883,0.8611368343269331
u_component_of_wind-level600,1,3.717542805781287,1.070803144156674,0.8648833971028005
u_component_of_wind-level600,2,3.582061899921271,1.0751651297287472,0.8593958539937611
u_component_of_wind-level600,3,3.434064971690333,1.0583881165881432,0.883132243880603
u_component_of_wind-level600,4,3.1706368892566696,1.0135253300483502,0.886370176772576
u_component_of_wind-level600,5,3.069393795705474,1.0281655336636268,0.8890825666125983
u_component_of_wind-level600,6,2.8715426044785604,0.9700601026529871,0.9007803130018648
u_component_of_wind-level600,7,2.634481586471332,0.9845738106529777,0.929534253405362
u_component_of_wind-level600,8,2.2972001911772955,0.955412675468541,0.9272618904246301
u_component_of_wind-level600,9,1.9986771826901684,0.9814410704659765,0.9197689707489313
u_component_of_wind-level600,10,1.9692630512087177,0.9899367622563459,0.9304589806382947
u_component_of_wind-level600,11,1.8404450271906316,1.0250856324153834,0.9647066380247342
u_component_of_wind-level600,12,1.4941087963562913,1.0079317549483857,1.0092684563995382
u_component_of_wind-level600,13,1.3306759316654027,1.0060483475200646,1.0130547301148716
u_component_of_wind-level600,14,1.1860313486741367,1.0287066745131175,1.004178195770267
u_component_of_wind-level600,15,1.1821871367483567,1.030041236502537,0.9889358155995559
u_component_of_wind-level600,16,1.0,1.0,1.0
u_component_of_wind-level700,-12,5.045610381075561,1.0065321876527085,1.0012154278088503
u_component_of_wind-level700,-6,3.4635035394638893,1.0066275015717157,1.0015651029147998
u_component_of_wind-level700,0,3.558350267106795,0.9851045226430638,0.8489668685212326
u_component_of_wind-level700,1,3.509058143347483,1.017940142023274,0.8237804973335227
u_component_of_wind-level700,2,3.3443018978525525,1.0115770177945143,0.8370951657999622
u_component_of_wind-level700,3,3.2340270598642147,1.0186116616223608,0.82304979994231
u_component_of_wind-level700,4,3.026916088751059,0.9950605733701966,0.853680543704087
u_component_of_wind-level700,5,2.898582223806088,1.0348182293733617,0.849884760122194
u_component_of_wind-level700,6,2.695727792029004,0.9920118761167831,0.8966182071602852
u_component_of_wind-level700,7,2.4882137389050336,0.9927706105183147,0.920995764869085
u_component_of_wind-level700,8,2.2465039018214994,0.9664561594341655,0.9190751429404568
u_component_of_wind-level700,9,2.019802087972024,0.9704398825570203,0.94520789902627
u_component_of_wind-level700,10,1.9964549118315311,0.9701065762272854,0.9499106713441332
u_component_of_wind-level700,11,1.6865577841924584,1.0184412794636701,0.9872113323761788
u_component_of_wind-level700,12,1.5150060269741785,0.995560989124358,0.9945069952407283
u_component_of_wind-level700,13,1.338367079064408,1.0454182135638015,1.0035105411789227
u_component_of_wind-level700,14,1.1729277891727221,0.9902793518726362,1.017478871757338
u_component_of_wind-level700,15,1.1210377301973578,0.9856986705899224,1.0047673062202942
u_component_of_wind-level700,16,1.0,1.0,1.0
u_component_of_wind-level850,-12,5.3515410143545665,1.0230381118384382,1.0007111957870343
u_component_of_wind-level850,-6,3.6909502055107968,1.0234078380311484,1.0009253661779252
u_component_of_wind-level850,0,3.8453563347235638,0.7937663603205777,0.8543867249101922
u_component_of_wind-level850,1,3.7270751978093166,0.907242197624441,0.8595558466642041
u_component_of_wind-level850,2,3.5940464066843503,0.9402724380532148,0.8552637713328605
u_component_of_wind-level850,3,3.45583403994612,0.9764011922052488,0.8571996452784804
u_component_of_wind-level850,4,3.38831250696514,0.8945085287885237,0.852730923127713
u_component_of_wind-level850,5,3.1931808053525663,0.9318288582409961,0.847599531499358
u_component_of_wind-level850,6,2.971623470640589,0.8712421988258173,0.8836472227417731
u_component_of_wind-level850,7,2.7504301208797703,0.9396413296128365,0.9123454372033108
u_component_of_wind-level850,8,2.430901439587402,0.8844520853113178,0.911040251502982
u_component_of_wind-level850,9,2.1817877460156803,0.9019432660109299,0.9436261928810562
u_component_of_wind-level850,10,2.01824417802611,1.0213226053242033,0.9609923437451114
u_component_of_wind-level850,11,1.7072634302431275,1.0983664457238822,0.9741570648352916
u_component_of_wind-level850,12,1.541134104083671,1.0870669377477649,0.9834109114831571
u_component_of_wind-level850,13,1.3797914016521788,1.078397512979453,0.9825006164850104
u_component_of_wind-level850,14,1.3158762418083756,1.0991170138642095,0.9852718494226804
u_component_of_wind-level850,15,1.1589257062027285,1.031475189440632,1.0067115222305514
u_component_of_wind-level850,16,1.0,1.0,1.0
u_component_of_wind-level925,-12,5.997266447847545,1.0383885354404925,1.0019666798233475
u_component_of_wind-level925,-6,4.134598770271552,1.0392037950619337,1.002521372123119
u_component_of_wind-level925,0,4.248702887711563,0.7209705938880862,0.7781545996881517
u_component_of_wind-level925,1,4.186564963101003,1.0512627440331515,0.7941001493491019
u_component_of_wind-level925,2,4.0926021744517955,0.9839958039464497,0.7732116869775236
u_component_of_wind-level925,3,3.9395920531870465,1.1863031668689448,0.8001249024745767
u_component_of_wind-level925,4,3.8632981031182387,1.1164908655948542,0.8042771390640895
u_component_of_wind-level925,5,3.641086778827414,0.9616528752062885,0.7817791309415634
u_component_of_wind-level925,6,3.367784913390262,1.0171676022408402,0.8134423250729884
u_component_of_wind-level925,7,3.118433989605071,0.7958380201343384,0.8396174262941346
u_component_of_wind-level925,8,2.7772357707803526,0.7012905484800137,0.863287190738074
u_component_of_wind-level925,9,2.4507857512976594,0.6900281274838546,0.8744901129522891
u_component_of_wind-level925,10,2.2735638585883673,0.9234413902309953,0.8893589106181791
u_component_of_wind-level925,11,1.9143626481227523,0.9968054698765971,0.9158509775816361
u_component_of_wind-level925,12,1.6798698773574132,1.064358597825446,0.9341907335284785
u_component_of_wind-level925,13,1.4554710957247246,1.0323069223699897,0.9464552251139994
u_component_of_wind-level925,14,1.342711908747111,1.1668632345852699,0.9530383389009892
u_component_of_wind-level925,15,1.1933609590315435,1.043216508709761,0.9677897818885461
u_component_of_wind-level925,16,1.0,1.0,1.0
v_component_of_wind-level100,-12,3.925530496743644,-0.0022393079715689,1.001300870588389
v_component_of_wind-level100,-6,2.793036747894982,-0.00934007093647348,1.0013120310038133
v_component_of_wind-level100,0,3.0353150231838195,-47.04693760794769,1.2075054537060543
v_component_of_wind-level100,1,3.0866033489972104,-14.824751671579294,1.5950210660158979
v_component_of_wind-level100,2,3.1512310719439,30.575802554003424,1.9502882183252168
v_component_of_wind-level100,3,3.1636913984055677,49.19321460159078,2.0217990107112973
v_component_of_wind-level100,4,3.1831026424422655,35.03758194510795,2.36318402051938
v_component_of_wind-level100,5,3.073698633294377,62.29437396532465,2.3484686461006827
v_component_of_wind-level100,6,3.1606332761210103,72.0487541485288,2.7071500129932735
v_component_of_wind-level100,7,3.070466487968671,88.96698643186632,2.1416231829715096
v_component_of_wind-level100,8,2.9693830863177904,54.90208932700345,1.8249106843844778
v_component_of_wind-level100,9,2.8919023408109625,5.7723024112951125,2.906910782938442
v_component_of_wind-level100,10,2.9779872186372747,50.160741378541864,1.3080150178892567
v_component_of_wind-level100,11,2.9416823249289834,49.28283528761323,1.2323651103521354
v_component_of_wind-level100,12,2.5370414868542053,16.18441484009545,1.9065547071059947
v_component_of_wind-level100,13,2.359519994349338,54.820392955217436,1.5896173976045431
v_component_of_wind-level100,14,2.179369626109652,55.55947388730729,1.5655260682596102
v_component_of_wind-level100,15,1.7106391027640293,21.385856881326333,1.2043934215693026
v_component_of_wind-level100,16,1.0,1.0,1.0
v_component_of_wind-level1000,-12,6.544003944986672,0.9824717122982909,0.9992398101658164
v_component_of_wind-level1000,-6,4.417340420020425,0.9825639660572523,0.9991432961344799
v_component_of_wind-level1000,0,4.495852700887551,1.336965063106699,0.6081487742764077
v_component_of_wind-level1000,1,4.414618075062766,1.8038212865133172,0.611501386184571
v_component_of_wind-level1000,2,4.21374155599875,1.7699081661006244,0.6196628854018934
v_component_of_wind-level1000,3,4.153360079044187,2.0614644004015292,0.6849420845293666
v_component_of_wind-level1000,4,3.954238402594816,1.86783303827433,0.6704562588138745
v_component_of_wind-level1000,5,3.780060342321897,1.8152987181459235,0.7039569638877246
v_component_of_wind-level1000,6,3.5629550295550794,1.5683524061206107,0.7217994068455061
v_component_of_wind-level1000,7,3.2659858225165226,1.3708433266974303,0.7794874242782328
v_component_of_wind-level1000,8,2.8666121428464257,0.8439516525882871,0.7752493616711346
v_component_of_wind-level1000,9,2.5647369223643706,1.0063933636264641,0.8277517602348541
v_component_of_wind-level1000,10,2.445771508082496,0.9739898193487895,0.8472987721830141
v_component_of_wind-level1000,11,2.122244703228044,1.3032755217040575,0.8992396729772453
v_component_of_wind-level1000,12,1.8178234820371686,1.1883785282426509,0.9493018012268287
v_component_of_wind-level1000,13,1.6193467965453394,1.0469830577328654,0.9683557521493464
v_component_of_wind-level1000,14,1.3841938627797976,1.1145966332116835,0.9744543216966436
v_component_of_wind-level1000,15,1.2944482665919597,0.9578636411060617,0.9347043179991568
v_component_of_wind-level1000,16,1.0,1.0,1.0
v_component_of_wind-level150,-12,4.60097621552739,1.140815890089895,1.059726405749368
v_component_of_wind-level150,-6,3.0186281056460285,1.1456768970826217,1.0592485959132065
