variable,step,rmse,mae,cvrmse,pred_mean,pred_std,pred_cv,truth_mean,truth_std,truth_cv,count
specific_humidity-level150,13,1.1280838293682534e-06,5.72888270832589e-07,0.208097563306393,5.3674725705442975e-06,4.287778295819716e-07,0.0798844938556417,5.420937234653325e-06,3.995440648502383e-07,0.073703872145236,1460.0
specific_humidity-level150,14,9.54180080488144e-07,4.751000403173636e-07,0.1760175481074657,5.398600961436312e-06,4.162906540709766e-07,0.0771108398351082,5.420937234653325e-06,3.995440648502383e-07,0.073703872145236,1460.0
specific_humidity-level150,15,8.138105581036737e-07,4.130609836029678e-07,0.1501235898658615,5.360976528931606e-06,4.206263932241498e-07,0.0784607787320376,5.420937234653325e-06,3.995440648502383e-07,0.073703872145236,1460.0
specific_humidity-level150,16,7.572868673243601e-07,3.665951383432189e-07,0.1396966676690897,5.396428590046688e-06,4.0478556461706484e-07,0.0750098992069795,5.420937234653325e-06,3.995440648502383e-07,0.073703872145236,1460.0
specific_humidity-level200,-12,1.2439617732731821e-05,,,1.9731822690056566e-05,1.884756180495671e-06,,,,,
specific_humidity-level200,-6,9.928321462925949e-06,,,1.973109409883451e-05,1.8853563528323435e-06,,,,,
specific_humidity-level200,0,1.125066967676904e-05,6.207984167665254e-06,0.5702220235099358,1.598674405750612e-05,1.702739097485948e-06,0.106509436278019,1.973033171801545e-05,1.886042008504182e-06,0.0955909933730139,1460.0
specific_humidity-level200,1,1.1173534387638684e-05,6.122039512899379e-06,0.5663125459485461,1.6466717990051495e-05,1.849488219254662e-06,0.1123167482659292,1.973033171801545e-05,1.886042008504182e-06,0.0955909933730139,1460.0
specific_humidity-level200,2,1.0941998162521503e-05,6.055542638783315e-06,0.554577506293548,1.6708059119493606e-05,1.9236847361648707e-06,0.1151351406172888,1.973033171801545e-05,1.886042008504182e-06,0.0955909933730139,1460.0
specific_humidity-level200,3,1.0373199294774476e-05,5.644176037891805e-06,0.5257488542528087,1.7352411336952634e-05,1.850299559206872e-06,0.1066306879935808,1.973033171801545e-05,1.886042008504182e-06,0.0955909933730139,1460.0
specific_humidity-level200,4,1.0007387617558355e-05,5.395350808300949e-06,0.5072082801537883,1.752115534344901e-05,1.756425672746831e-06,0.1002459962438231,1.973033171801545e-05,1.886042008504182e-06,0.0955909933730139,1460.0
specific_humidity-level200,5,1.0030645417674714e-05,5.366294053850627e-06,0.5083870641929396,1.7380528455984474e-05,1.6661773375238023e-06,0.095864595932358,1.973033171801545e-05,1.886042008504182e-06,0.0955909933730139,1460.0
specific_humidity-level200,6,9.802127694058447e-06,5.241126128778775e-06,0.496805012411843,1.7511575131172557e-05,1.7399260208725322e-06,0.0993586246719331,1.973033171801545e-05,1.886042008504182e-06,0.0955909933730139,1460.0
specific_humidity-level200,7,9.647468043906882e-06,5.200770823810746e-06,0.4889663378086001,1.7929918151958814e-05,1.7052475815824818e-06,0.095106266918245,1.973033171801545e-05,1.886042008504182e-06,0.0955909933730139,1460.0
specific_humidity-level200,8,9.093594273445584e-06,5.093413587991102e-06,0.4608941402207834,1.8618309366826143e-05,1.8049385960022452e-06,0.0969442799794841,1.973033171801545e-05,1.886042008504182e-06,0.0955909933730139,1460.0
specific_humidity-level200,9,8.73798061749013e-06,4.706707070983786e-06,0.4428704363602573,1.8206262481963016e-05,1.7437171013568885e-06,0.0957756762588912,1.973033171801545e-05,1.886042008504182e-06,0.0955909933730139,1460.0
specific_humidity-level200,10,8.495213164081058e-06,4.591126009802805e-06,0.4305661600369452,1.828426092886306e-05,1.661804504924654e-06,0.0908871576155081,1.973033171801545e-05,1.886042008504182e-06,0.0955909933730139,1460.0
specific_humidity-level200,11,8.135229114204204e-06,4.273522859900729e-06,0.4123209498183984,1.817147391218348e-05,1.7032517255893854e-06,0.0937321724049804,1.973033171801545e-05,1.886042008504182e-06,0.0955909933730139,1460.0
specific_humidity-level200,12,7.531666514336688e-06,4.005278729231552e-06,0.3817303541561667,1.8801332007818903e-05,1.897022186679204e-06,0.1008982866687472,1.973033171801545e-05,1.886042008504182e-06,0.0955909933730139,1460.0
specific_humidity-level200,13,6.1111060637417225e-06,3.180556221924571e-06,0.3097315418251061,1.927438491928688e-05,1.916770718029294e-06,0.0994465310335937,1.973033171801545e-05,1.886042008504182e-06,0.0955909933730139,1460.0
specific_humidity-level200,14,5.715229895812038e-06,2.983284196657161e-06,0.2896671975663517,1.9426230788318605e-05,1.823177429846804e-06,0.0938513214278869,1.973033171801545e-05,1.886042008504182e-06,0.0955909933730139,1460.0
specific_humidity-level200,15,4.785605492683777e-06,2.288604047304931e-06,0.2425506859732173,1.906663445044789e-05,1.832750698535251e-06,0.0961234508008411,1.973033171801545e-05,1.886042008504182e-06,0.0955909933730139,1460.0
specific_humidity-level200,16,4.63349723366279e-06,2.199739950754844e-06,0.2348413245091068,1.9531249324232975e-05,1.881747942604346e-06,0.0963454979948265,1.973033171801545e-05,1.886042008504182e-06,0.0955909933730139,1460.0
specific_humidity-level250,-12,4.498629170721216e-05,,,5.87536047358498e-05,5.903546297279943e-06,,,,,
specific_humidity-level250,-6,3.504155723537987e-05,,,5.875223006077162e-05,5.904622412838305e-06,,,,,
specific_humidity-level250,0,3.550860209942141e-05,2.0311153352787648e-05,0.6043890274113639,5.1701352937040974e-05,5.877927333976125e-06,0.1136900100299877,5.875123552706935e-05,5.9055021012455256e-06,0.1005170708031254,1460.0
specific_humidity-level250,1,3.5455883261297474e-05,1.9668348592597183e-05,0.6034917043567765,4.877880384985274e-05,5.748584333123567e-06,0.1178500471397049,5.875123552706935e-05,5.9055021012455256e-06,0.1005170708031254,1460.0
specific_humidity-level250,2,3.3649982818007204e-05,1.8915981774924847e-05,0.572753619836695,5.167104237655509e-05,5.740015526599712e-06,0.1110876665651349,5.875123552706935e-05,5.9055021012455256e-06,0.1005170708031254,1460.0
specific_humidity-level250,3,3.265538969840806e-05,1.7874980123875278e-05,0.5558247312664982,5.316976768806679e-05,5.721402194475933e-06,0.1076063041697288,5.875123552706935e-05,5.9055021012455256e-06,0.1005170708031254,1460.0
specific_humidity-level250,4,3.2271373290245235e-05,1.740417294482316e-05,0.5492884192261175,5.275882346336714e-05,5.489415856252609e-06,0.1040473516257268,5.875123552706935e-05,5.9055021012455256e-06,0.1005170708031254,1460.0
specific_humidity-level250,5,3.157104393762264e-05,1.713880916798949e-05,0.5373681702928006,5.385502107395178e-05,5.1375638421031945e-06,0.09539619035797,5.875123552706935e-05,5.9055021012455256e-06,0.1005170708031254,1460.0
specific_humidity-level250,6,3.1639232085126914e-05,1.723759737739771e-05,0.5385287952037926,5.3372383405225615e-05,5.28929393319865e-06,0.0991017000878544,5.875123552706935e-05,5.9055021012455256e-06,0.1005170708031254,1460.0
specific_humidity-level250,7,3.086852430758958e-05,1.6877156614810538e-05,0.5254106408258779,5.424597169223165e-05,5.221336367007586e-06,0.0962529788687574,5.875123552706935e-05,5.9055021012455256e-06,0.1005170708031254,1460.0
specific_humidity-level250,8,2.791816796741077e-05,1.5284576888978785e-05,0.4751928655959518,5.710006434664175e-05,5.843024431341276e-06,0.1023295594882271,5.875123552706935e-05,5.9055021012455256e-06,0.1005170708031254,1460.0
specific_humidity-level250,9,2.734295801858888e-05,1.4699156897583871e-05,0.4654022638552127,5.634908045802348e-05,5.922109870799062e-06,0.105096832506622,5.875123552706935e-05,5.9055021012455256e-06,0.1005170708031254,1460.0
specific_humidity-level250,10,2.6056493733899643e-05,1.3880575862421122e-05,0.4435054599301872,5.654869991091913e-05,5.8820640594653135e-06,0.1040176709408226,5.875123552706935e-05,5.9055021012455256e-06,0.1005170708031254,1460.0
specific_humidity-level250,11,2.6012613991306407e-05,1.3418462720138662e-05,0.4427585864014932,5.343726633863336e-05,5.481053468739084e-06,0.1025698701353004,5.875123552706935e-05,5.9055021012455256e-06,0.1005170708031254,1460.0
specific_humidity-level250,12,2.228394936781448e-05,1.1749870297024568e-05,0.3792932892032076,5.78925948552564e-05,5.600600078165039e-06,0.0967412169409181,5.875123552706935e-05,5.9055021012455256e-06,0.1005170708031254,1460.0
specific_humidity-level250,13,2.018911486376508e-05,1.0806030609086993e-05,0.3436372815421566,5.7123433361994105e-05,5.751274242856956e-06,0.1006815225270308,5.875123552706935e-05,5.9055021012455256e-06,0.1005170708031254,1460.0
specific_humidity-level250,14,1.938117386674248e-05,1.028390200763294e-05,0.3298853835646179,5.811732951097178e-05,5.844610872210015e-06,0.1005657163085346,5.875123552706935e-05,5.9055021012455256e-06,0.1005170708031254,1460.0
specific_humidity-level250,15,1.7761904241588007e-05,8.961879190530753e-06,0.302323927016042,5.784815372476571e-05,6.04839936401339e-06,0.104556480623235,5.875123552706935e-05,5.9055021012455256e-06,0.1005170708031254,1460.0
specific_humidity-level250,16,1.594746670619505e-05,7.676948915366367e-06,0.2714405333458448,5.810251361054563e-05,5.869260937523636e-06,0.1010156114219878,5.875123552706935e-05,5.9055021012455256e-06,0.1005170708031254,1460.0
specific_humidity-level300,-12,0.00010378220438731102,,,0.00013067232508073587,1.2791201229690993e-05,,,,,
specific_humidity-level300,-6,7.83867478473335e-05,,,0.00013066830487494445,1.279400493099655e-05,,,,,
specific_humidity-level300,0,9.43816007229355e-05,5.0955154361025504e-05,0.7223200413437981,9.583038887808782e-05,1.0783322276174615e-05,0.1125250810564151,0.00013066451894,1.279683025763149e-05,0.0979365351928781,1460.0
specific_humidity-level300,1,8.994254046131906e-05,4.863214349102672e-05,0.6883470829796876,9.9360829809073e-05,9.483972470497044e-06,0.0954498114470359,0.00013066451894,1.279683025763149e-05,0.0979365351928781,1460.0
specific_humidity-level300,2,8.47932372410564e-05,4.621971884137577e-05,0.6489385024251938,0.0001034374815377,9.747377870067523e-06,0.0942344856541139,0.00013066451894,1.279683025763149e-05,0.0979365351928781,1460.0
specific_humidity-level300,3,8.142249600238403e-05,4.3882863249327535e-05,0.6231415893380288,0.000106773991048,1.0209233374477853e-05,0.0956153579562699,0.00013066451894,1.279683025763149e-05,0.0979365351928781,1460.0
specific_humidity-level300,4,7.786418087728645e-05,4.195877447696833e-05,0.5959091382184522,0.0001086075479004,1.0107782785877578e-05,0.0930670379846819,0.00013066451894,1.279683025763149e-05,0.0979365351928781,1460.0
specific_humidity-level300,5,7.657046439137165e-05,4.128256271430212e-05,0.5860080840041211,0.0001110933601709,1.005293412821594e-05,0.0904908638350912,0.00013066451894,1.279683025763149e-05,0.0979365351928781,1460.0
specific_humidity-level300,6,7.332794430638059e-05,3.924063682075341e-05,0.561192471385679,0.0001113528004169,9.916049089807377e-06,0.0890507383081465,0.00013066451894,1.279683025763149e-05,0.0979365351928781,1460.0
specific_humidity-level300,7,7.196922529051071e-05,3.8593058779453765e-05,0.5507939406529909,0.0001112975280666,1.0496084097177648e-05,0.0943065338422255,0.00013066451894,1.279683025763149e-05,0.0979365351928781,1460.0
specific_humidity-level300,8,6.440717275568115e-05,3.4474823190079134e-05,0.4929201383677676,0.0001160109248702,1.1622516281569904e-05,0.1001846704917973,0.00013066451894,1.279683025763149e-05,0.0979365351928781,1460.0
specific_humidity-level300,9,6.141826471777269e-05,3.2757665565142114e-05,0.4700454661755401,0.0001176298408683,1.1649605111981037e-05,0.0990361376499406,0.00013066451894,1.279683025763149e-05,0.0979365351928781,1460.0
specific_humidity-level300,10,6.252096333406023e-05,3.317330398727192e-05,0.478484624909929,0.0001174237028925,1.1616423347395709e-05,0.0989274146636952,0.00013066451894,1.279683025763149e-05,0.0979365351928781,1460.0
specific_humidity-level300,11,5.91303322517764e-05,3.194199894158822e-05,0.4525354911298566,0.0001197423581749,1.1507729972636428e-05,0.0961040867077483,0.00013066451894,1.279683025763149e-05,0.0979365351928781,1460.0
specific_humidity-level300,12,5.03840140289238e-05,2.7154205624717416e-05,0.3855982820557827,0.0001240062668641,1.236082399816006e-05,0.099679026800312,0.00013066451894,1.279683025763149e-05,0.0979365351928781,1460.0
specific_humidity-level300,13,4.026596319122884e-05,2.1032565104651937e-05,0.3081629467423135,0.0001246963430188,1.3044943065343185e-05,0.1046136779116877,0.00013066451894,1.279683025763149e-05,0.0979365351928781,1460.0
specific_humidity-level300,14,3.743204179256637e-05,1.937992729549416e-05,0.2864744162854497,0.0001264724336304,1.2637907072116355e-05,0.0999261792418662,0.00013066451894,1.279683025763149e-05,0.0979365351928781,1460.0
specific_humidity-level300,15,3.502981906390598e-05,1.73730967592385e-05,0.2680897564853184,0.0001273078233418,1.2453397434132568e-05,0.097821148042811,0.00013066451894,1.279683025763149e-05,0.0979365351928781,1460.0
specific_humidity-level300,16,3.428736049600647e-05,1.6985900363778617e-05,0.2624075822124371,0.0001293488876399,1.274621827841578e-05,0.098541383006687,0.00013066451894,1.279683025763149e-05,0.0979365351928781,1460.0
specific_humidity-level400,-12,0.0003166065301057678,,,0.00040621889764299516,3.648506619695359e-05,,,,,
specific_humidity-level400,-6,0.0002340741142489452,,,0.00040621961830167915,3.64845763299249e-05,,,,,
specific_humidity-level400,0,0.000263392413604,0.0001529948846401,0.6484006239370405,0.000290786555178,2.939298382900445e-05,0.1010809588875537,0.000406218630705,3.648535104581481e-05,0.0898170302590231,1460.0
specific_humidity-level400,1,0.0002484270824065,0.0001427003474505,0.6115600408955073,0.0003048609819602,2.764279465866519e-05,0.0906734423044857,0.000406218630705,3.648535104581481e-05,0.0898170302590231,1460.0
specific_humidity-level400,2,0.0002453017863455,0.000140579218769,0.6038664103609458,0.0003093625296645,2.777728025237714e-05,0.0897887675100656,0.000406218630705,3.648535104581481e-05,0.0898170302590231,1460.0
specific_humidity-level400,3,0.0002353094402593,0.0001348299325923,0.5792679667374642,0.0003176190978879,2.8161180460943403e-05,0.0886633727260303,0.000406218630705,3.648535104581481e-05,0.0898170302590231,1460.0
specific_humidity-level400,4,0.0002239083811346,0.0001265409374093,0.5512016540107959,0.0003278884022259,2.7749151470833504e-05,0.084629865778892,0.000406218630705,3.648535104581481e-05,0.0898170302590231,1460.0
specific_humidity-level400,5,0.0002179587895817,0.0001232217549741,0.5365553746353159,0.0003320480015907,2.8567241718801844e-05,0.0860334698054128,0.000406218630705,3.648535104581481e-05,0.0898170302590231,1460.0
specific_humidity-level400,6,0.000206371688445,0.0001161901622652,0.5080310769765755,0.0003333046996275,2.810647926142457e-05,0.0843266815404408,0.000406218630705,3.648535104581481e-05,0.0898170302590231,1460.0
specific_humidity-level400,7,0.0001962993939374,0.000110239035647,0.4832358220418868,0.0003367839761043,2.9145395548560034e-05,0.0865403273804556,0.000406218630705,3.648535104581481e-05,0.0898170302590231,1460.0
specific_humidity-level400,8,0.0001660793255434,9.25692779487254e-05,0.4088422169489814,0.0003602441117822,3.081063691693862e-05,0.0855271076173999,0.000406218630705,3.648535104581481e-05,0.0898170302590231,1460.0
specific_humidity-level400,9,0.0001555934760664,8.643064763530935e-05,0.3830289019397433,0.0003619466295899,3.316368406933132e-05,0.091625895527475,0.000406218630705,3.648535104581481e-05,0.0898170302590231,1460.0
specific_humidity-level400,10,0.0001526808103112,8.433932122138125e-05,0.375858709499047,0.0003663290079327,3.3218244823955975e-05,0.090678718050236,0.000406218630705,3.648535104581481e-05,0.0898170302590231,1460.0
specific_humidity-level400,11,0.0001457138890419,8.076130292814525e-05,0.358708040517616,0.000370976127814,3.3246209753187204e-05,0.0896181917394113,0.000406218630705,3.648535104581481e-05,0.0898170302590231,1460.0
specific_humidity-level400,12,0.0001395477264572,7.78714093578619e-05,0.3435286220502738,0.0003823112085826,3.472778595153019e-05,0.0908364316083601,0.000406218630705,3.648535104581481e-05,0.0898170302590231,1460.0
specific_humidity-level400,13,0.0001063363117734,5.753969556916336e-05,0.2617711343984837,0.0003899637662545,3.574462001941601e-05,0.0916613878328429,0.000406218630705,3.648535104581481e-05,0.0898170302590231,1460.0
specific_humidity-level400,14,0.0001062133541335,5.797939841003215e-05,0.2614684460660684,0.0003931221913798,3.504416166484025e-05,0.0891431784652957,0.000406218630705,3.648535104581481e-05,0.0898170302590231,1460.0
specific_humidity-level400,15,0.0001008565386713,5.439572471179218e-05,0.2482814205155154,0.0004010974037842,3.486415439756256e-05,0.0869219148980561,0.000406218630705,3.648535104581481e-05,0.0898170302590231,1460.0
specific_humidity-level400,16,9.41554155913143e-05,4.898574198418766e-05,0.2317850745247534,0.0004036241067471,3.618814573991377e-05,0.089658038593282,0.000406218630705,3.648535104581481e-05,0.0898170302590231,1460.0
specific_humidity-level50,-12,8.102006471930726e-08,,,2.8213169379690556e-06,1.1488194965813364e-07,,,,,
specific_humidity-level50,-6,5.1668637047217896e-08,,,2.821338850406217e-06,1.1490769697495122e-07,,,,,
specific_humidity-level50,0,6.471891402077951e-08,3.519083812298579e-08,0.0229389042758399,2.8155617310279025e-06,1.0592220814440779e-07,0.0376202755482607,2.821360307473086e-06,1.1493300560360396e-07,0.040736734439474,1460.0
specific_humidity-level50,1,7.241088995830371e-08,3.990580097357656e-08,0.025665240191586,2.8126606660980665e-06,1.0438909378874599e-07,0.0371140020717687,2.821360307473086e-06,1.1493300560360396e-07,0.040736734439474,1460.0
specific_humidity-level50,2,7.666373233476138e-08,4.170900140455772e-08,0.0271726132006954,2.8132466267479317e-06,1.0362263388833167e-07,0.0368338249846647,2.821360307473086e-06,1.1493300560360396e-07,0.040736734439474,1460.0
specific_humidity-level50,3,7.305375258145642e-08,3.85125358526458e-08,0.0258930957481591,2.8158417448239187e-06,1.0259329191308289e-07,0.0364343245147458,2.821360307473086e-06,1.1493300560360396e-07,0.040736734439474,1460.0
specific_humidity-level50,4,7.283239741567685e-08,3.799665921321807e-08,0.0258146388544425,2.8166474870487623e-06,1.0252838446467333e-07,0.0364008577346329,2.821360307473086e-06,1.1493300560360396e-07,0.040736734439474,1460.0
specific_humidity-level50,5,7.328621339112461e-08,3.8917559531168544e-08,0.0259754889146939,2.815482431032413e-06,1.0234164334823915e-07,0.0363495940234694,2.821360307473086e-06,1.1493300560360396e-07,0.040736734439474,1460.0
specific_humidity-level50,6,7.536368391554219e-08,3.90699262701812e-08,0.0267118253971045,2.8184867616103363e-06,1.0172340015163413e-07,0.0360914947471723,2.821360307473086e-06,1.1493300560360396e-07,0.040736734439474,1460.0
specific_humidity-level50,7,7.195914147032155e-08,3.8567046259184464e-08,0.0255051229294321,2.8141558864449942e-06,1.0295589768184033e-07,0.0365850016261537,2.821360307473086e-06,1.1493300560360396e-07,0.040736734439474,1460.0
specific_humidity-level50,8,7.419028870255879e-08,3.9227045100760395e-08,0.0262959284236214,2.815697224246982e-06,1.0237442686646339e-07,0.0363584642499485,2.821360307473086e-06,1.1493300560360396e-07,0.040736734439474,1460.0
specific_humidity-level50,9,7.13628948296972e-08,3.7644660625862535e-08,0.0252937898930081,2.81647986499493e-06,1.0217552558096728e-07,0.0362777404698936,2.821360307473086e-06,1.1493300560360396e-07,0.040736734439474,1460.0
specific_humidity-level50,10,7.037117380944993e-08,3.686236970949413e-08,0.0249422853306095,2.816777418645446e-06,1.0231403022606189e-07,0.0363230795407552,2.821360307473086e-06,1.1493300560360396e-07,0.040736734439474,1460.0
specific_humidity-level50,11,6.707540271928378e-08,3.5108938532679863e-08,0.0237741356683928,2.8165692021365715e-06,1.0403504742843439e-07,0.0369367979134033,2.821360307473086e-06,1.1493300560360396e-07,0.040736734439474,1460.0
specific_humidity-level50,12,5.519870780036896e-08,2.9541422432174224e-08,0.0195645723285187,2.818499141328287e-06,1.0574520026428418e-07,0.0375182659145495,2.821360307473086e-06,1.1493300560360396e-07,0.040736734439474,1460.0
specific_humidity-level50,13,3.866327634047312e-08,2.0998130759897965e-08,0.0137037712758854,2.814201094872559e-06,1.1386876851965625e-07,0.0404622003477732,2.821360307473086e-06,1.1493300560360396e-07,0.040736734439474,1460.0
specific_humidity-level50,14,3.353256404934348e-08,1.863149834656828e-08,0.011885246971301,2.813840978576567e-06,1.1408519941448893e-07,0.0405442952473458,2.821360307473086e-06,1.1493300560360396e-07,0.040736734439474,1460.0
specific_humidity-level50,15,3.060038925832829e-08,1.7355098721913165e-08,0.0108459700015185,2.818662005042887e-06,1.1317138141201209e-07,0.040150745711808,2.821360307473086e-06,1.1493300560360396e-07,0.040736734439474,1460.0
specific_humidity-level50,16,2.2832132622084556e-08,1.173977687300652e-08,0.0080925972346062,2.820485937176372e-06,1.1510355375176689e-07,0.0408098307580993,2.821360307473086e-06,1.1493300560360396e-07,0.040736734439474,1460.0
specific_humidity-level500,-12,0.0006189457454250578,,,0.0008873214612297127,8.477852929453502e-05,,,,,
specific_humidity-level500,-6,0.0004547236090807441,,,0.0008873047083472731,8.47944658541422e-05,,,,,
specific_humidity-level500,0,0.0004872538046982,0.0002931103264404,0.5491465707642044,0.0006780160490936,6.929279111644021e-05,0.1021993376249191,0.0008872928114987,8.480622003864003e-05,0.0955786172722303,1460.0
specific_humidity-level500,1,0.0004746205803678,0.0002845260946056,0.5349086279265091,0.0006992108863539,6.541046536323062e-05,0.0935489802001191,0.0008872928114987,8.480622003864003e-05,0.0955786172722303,1460.0
specific_humidity-level500,2,0.0004759596339587,0.0002861399930935,0.5364177730176293,0.0006993712274491,6.501686023194881e-05,0.0929647341499687,0.0008872928114987,8.480622003864003e-05,0.0955786172722303,1460.0
specific_humidity-level500,3,0.0004642484283023,0.0002795993590253,0.5232189670489825,0.0007017450370069,6.747063991883845e-05,0.0961469427793988,0.0008872928114987,8.480622003864003e-05,0.0955786172722303,1460.0
specific_humidity-level500,4,0.0004444095255587,0.0002658168752482,0.5008600540874871,0.0007137512027091,6.810782555402437e-05,0.0954223618755547,0.0008872928114987,8.480622003864003e-05,0.0955786172722303,1460.0
specific_humidity-level500,5,0.0004189606677306,0.0002477641115547,0.4721785889632117,0.0007331869045467,7.120881095855992e-05,0.0971223169930799,0.0008872928114987,8.480622003864003e-05,0.0955786172722303,1460.0
specific_humidity-level500,6,0.0003991150978531,0.0002380129886186,0.4498121619840032,0.0007377090895778,7.230371356379253e-05,0.0980111463790853,0.0008872928114987,8.480622003864003e-05,0.0955786172722303,1460.0
specific_humidity-level500,7,0.0003751852303026,0.0002219051839795,0.422842634855733,0.0007492961491974,7.59467660018575e-05,0.101357475389669,0.0008872928114987,8.480622003864003e-05,0.0955786172722303,1460.0
specific_humidity-level500,8,0.0003332758412024,0.0001944751850303,0.3756097613814069,0.0007695079038768,7.516108121850543e-05,0.0976742160019951,0.0008872928114987,8.480622003864003e-05,0.0955786172722303,1460.0
specific_humidity-level500,9,0.0003041768898479,0.0001748477789925,0.3428145544582054,0.0007971456856865,7.701763556455275e-05,0.0966167627166173,0.0008872928114987,8.480622003864003e-05,0.0955786172722303,1460.0
specific_humidity-level500,10,0.0002724770441026,0.0001561351854346,0.3070880779958065,0.0008154738890182,7.795592297050811e-05,0.0955958541656787,0.0008872928114987,8.480622003864003e-05,0.0955786172722303,1460.0
specific_humidity-level500,11,0.0002631743405491,0.000150438646193,0.2966037109041625,0.0008191612182338,7.872292297663991e-05,0.0961018676474621,0.0008872928114987,8.480622003864003e-05,0.0955786172722303,1460.0
specific_humidity-level500,12,0.0002243786540176,0.0001266681975459,0.2528800539233509,0.0008428127551531,8.241226190198677e-05,0.0977824094356707,0.0008872928114987,8.480622003864003e-05,0.0955786172722303,1460.0
specific_humidity-level500,13,0.0001951572872184,0.0001079103769246,0.2199468818966272,0.0008669225782497,8.373461548106483e-05,0.0965883431599173,0.0008872928114987,8.480622003864003e-05,0.0955786172722303,1460.0
specific_humidity-level500,14,0.0001911204947499,0.0001059800302107,0.2153973212372914,0.0008719689915218,8.383120502661773e-05,0.0961401217723459,0.0008872928114987,8.480622003864003e-05,0.0955786172722303,1460.0
specific_humidity-level500,15,0.0001884603632713,0.000104310753323,0.2123992900979948,0.0008737244746529,8.271423219847146e-05,0.094668553529216,0.0008872928114987,8.480622003864003e-05,0.0955786172722303,1460.0
specific_humidity-level500,16,0.0001711671244526,9.224754531428456e-05,0.1929094006335625,0.0008819759701783,8.40795400307782e-05,0.0953308739395405,0.0008872928114987,8.480622003864003e-05,0.0955786172722303,1460.0
specific_humidity-level600,-12,0.0009248536963457679,,,0.0015710262148736734,0.00015558426193139024,,,,,
specific_humidity-level600,-6,0.0006796641758036574,,,0.001570999436558875,0.0001556116129431322,,,,,
specific_humidity-level600,0,0.0007185689984194,0.000456078303619,0.4574014512946647,0.0012689066692797,0.0001287304230162,0.1014498750245599,0.0015709810198144,0.0001556312272677,0.0990662683411195,1460.0
specific_humidity-level600,1,0.0006599669450048,0.0004173064990525,0.4200986114286907,0.001350922440976,0.0001311462668699,0.0970790497604235,0.0015709810198144,0.0001556312272677,0.0990662683411195,1460.0
specific_humidity-level600,2,0.000644780680057,0.0004058287770021,0.4104318715023384,0.0013732345184719,0.0001313216278195,0.095629425311636,0.0015709810198144,0.0001556312272677,0.0990662683411195,1460.0
specific_humidity-level600,3,0.0006236188984287,0.0003887417131384,0.3969614467413413,0.0013938828307675,0.0001313399077802,0.0942259312483838,0.0015709810198144,0.0001556312272677,0.0990662683411195,1460.0
specific_humidity-level600,4,0.0005837141470526,0.0003609938759712,0.3715602796535593,0.0014077172803609,0.0001349162332068,0.0958404326557915,0.0015709810198144,0.0001556312272677,0.0990662683411195,1460.0
specific_humidity-level600,5,0.0005509587068753,0.0003367294357253,0.3507099703473674,0.0014382894274504,0.0001395963729903,0.0970572197264608,0.0015709810198144,0.0001556312272677,0.0990662683411195,1460.0
specific_humidity-level600,6,0.0005326860855053,0.0003245166730939,0.3390786258947007,0.0014374931242431,0.0001409106924236,0.0980252983803547,0.0015709810198144,0.0001556312272677,0.0990662683411195,1460.0
specific_humidity-level600,7,0.0005134160769476,0.0003142981733791,0.3268123996865916,0.0014469167122725,0.0001417216442317,0.0979473407347281,0.0015709810198144,0.0001556312272677,0.0990662683411195,1460.0
specific_humidity-level600,8,0.0004661115339401,0.0002825066833581,0.2967009327682396,0.0014562522658395,0.0001457601750748,0.1000926683474249,0.0015709810198144,0.0001556312272677,0.0990662683411195,1460.0
specific_humidity-level600,9,0.000444454863299,0.0002685200414629,0.2829154889163138,0.0014439065663195,0.0001454431828835,0.1007289434622235,0.0015709810198144,0.0001556312272677,0.0990662683411195,1460.0
specific_humidity-level600,10,0.0004166213328875,0.0002498667823726,0.2651981963071636,0.0014771853210021,0.0001482810103267,0.1003807770213765,0.0015709810198144,0.0001556312272677,0.0990662683411195,1460.0
specific_humidity-level600,11,0.0004022455683214,0.0002420469378966,0.2560473762878051,0.0014943709455857,0.0001506177241388,0.1007900512143335,0.0015709810198144,0.0001556312272677,0.0990662683411195,1460.0
specific_humidity-level600,12,0.0003161729210734,0.0001860653258655,0.2012582692506132,0.0015289291985849,0.0001491346582169,0.0975418994908454,0.0015709810198144,0.0001556312272677,0.0990662683411195,1460.0
specific_humidity-level600,13,0.0003052372550424,0.0001811655890216,0.1942972265053053,0.0015588273077386,0.0001516712022577,0.0972982712740719,0.0015709810198144,0.0001556312272677,0.0990662683411195,1460.0
specific_humidity-level600,14,0.0002502665598746,0.0001432806160839,0.1593059093127906,0.0015648033135819,0.0001547409427565,0.0988884298834427,0.0015709810198144,0.0001556312272677,0.0990662683411195,1460.0
specific_humidity-level600,15,0.0002477183636559,0.0001408715152212,0.1576838679344455,0.0015499799578508,0.0001541796897095,0.0994720537698539,0.0015709810198144,0.0001556312272677,0.0990662683411195,1460.0
specific_humidity-level600,16,0.0002435824820919,0.0001379253807661,0.1550511935024793,0.0015670968230003,0.000154860790971,0.0988201805390374,0.0015709810198144,0.0001556312272677,0.0990662683411195,1460.0
specific_humidity-level700,-12,0.0012502631440032101,,,0.0024624034393999775,0.0002455150576029373,,,,,
specific_humidity-level700,-6,0.0009209675790012142,,,0.002462428938980176,0.0002454910746357733,,,,,
